id, a9, reg, prov, mun, brgy,a1,a2,a3,a4,a5,b1,b3,b6,b7,b8,b9,b10,b11,b12,c1,c2,c4,c6,c7,c8,c9,c10,e1,e3,d1,d2,d12,d13,d14,d15,d7,d8,d9,d10
1674,unknown,18,25,unknown,unknown,1,15,1,0,3,12,3,1,1,,1,1,4,4,2,4,1,1,1,1,1,1,2,,0,99,1,12,99,0,1,4,1,7
1675,2,18,25,149,223,1,15,1,1,4,13,2,3,1,,1,1,1,3,2,2,1,1,1,1,1,99,1,,0,1,99,99,99,99,99,99,99,99
1678,unknown,18,25,unknown,unknown,2,10,0,1,3,9,3,1,1,,1,0,3,3,1,4,3,4,4,,1,1,2,99,0,,,,,0,,,,
1681,2,18,25,149,224,2,9,1,1,3,8,2,1,1,,1,0,3,4,1,1,1,4,1,,1,2,1,99,0,,,,,1,,,,
1684,2,18,25,149,224,1,15,1,1,4,12,3,1,1,,1,1,4,5,1,2,3,5,4,,3,2,4,2,0,,,,,0,,,,
1685,2,18,25,149,224,1,13,1,1,3,10,2,5,1,,1,0,1,5,2,3,3,1,1,1,1,1,1,,0,1,3,8,3,1,1,1,1,6
1686,2,18,25,149,223,2,12,1,1,3,12,3,1,4,2,1,1,1,3,2,3,3,4,4,1,,99,4,,0,1,99,99,99,,99,99,99,99
1687,2,18,25,149,223,2,12,1,1,4,12,2,1,1,,1,0,1,1,1,3,3,4,4,,1,1,1,,99,,,,,0,,,,
1690,unknown,18,25,unknown,unknown,2,10,1,1,3,7,3,1,1,,1,1,1,2,2,4,3,5,1,99,99,99,1,,0,2,3,7,1,1,1,1,2,2
1691,2,18,25,150,225,2,11,1,1,3,10,2,1,1,,1,1,1,2,1,1,3,5,1,1,,3,1,1,0,1,99,99,0,,99,99,99,99
1692,2,18,25,150,225,2,14,1,1,4,13,3,1,1,,1,1,2,2,1,2,3,1,1,1,,1,4,,0,1,4,13,1,,6,1,1,3
1693,2,18,25,150,225,2,13,1,1,4,6,4,1,1,,1,1,6,11,1,4,4,5,6,5,1,4,4,2,0,4,3,8,2,0,7,1,2,2
1694,2,18,25,150,225,2,10,1,1,3,8,2,1,1,,1,99,2,1,2,2,5,2,2,2,2,2,2,1,0,2,1,8,2,1,99,2,2,3
1695,2,18,25,150,225,2,17,1,1,5,15,4,1,1,,1,1,2,2,2,2,4,5,3,5,,5,4,2,0,3,1,15,1,,2,2,2,3
1701,2,9,12,75,100,1,11,1,1,3,10,2,1,1,,1,1,3,3,2,4,2,2,2,2,2,1,3,2,0,3,1,10,1,1,4,2,2,1
1702,2,9,12,75,100,2,10,1,1,3,10,2,1,1,,2,1,1,3,2,2,1,2,5,2,,1,3,1,0,2,1,10,1,,2,99,2,3
1703,2,9,12,75,100,1,13,0,1,4,11,2,1,4,1,1,0,1,2,2,3,3,4,2,2,1,1,3,1,0,1,3,11,2,0,4,1,2,3
1704,2,9,12,75,100,1,15,1,1,4,15,2,1,1,,1,1,3,3,2,3,3,5,4,3,1,2,4,1,0,3,2,15,2,0,6,3,2,1
1705,2,9,12,75,100,2,16,0,1,5,16,2,2,1,,1,1,5,5,2,2,2,2,2,1,,2,3,1,0,3,2,16,2,,7,1,2,3
1706,2,9,12,75,100,1,17,1,1,4,17,2,1,1,,1,1,1,4,2,2,2,1,1,,1,1,2,1,99,,,,,99,,,,
1707,2,9,12,75,100,2,14,1,1,4,10,2,2,5,2,1,1,5,9,2,2,2,4,3,3,,4,3,2,0,3,3,10,2,,3,1,2,4
1708,2,9,12,75,100,1,13,1,1,4,9,2,1,2,,1,1,1,3,1,2,2,2,2,8,5,2,4,1,0,3,4,9,1,1,1,1,2,3
1711,2,9,12,76,101,2,12,1,1,4,12,2,1,1,,1,1,1,4,2,2,2,1,1,1,,1,5,1,0,1,3,12,1,,16,4,1,7
1712,2,9,12,76,101,1,13,1,1,4,13,3,3,4,2,2,0,1,3,2,2,3,3,3,4,,1,3,2,0,2,2,13,5,,1,1,2,1
1713,2,9,12,76,101,2,16,1,1,4,13,3,6,4,2,1,1,1,3,2,5,2,3,5,5,99,2,3,2,0,1,1,13,1,0,14,1,2,3
1714,2,9,12,76,101,2,16,1,1,5,12,3,6,6,2,2,1,12,2,1,4,2,1,1,1,2,2,4,1,0,2,1,16,1,0,7,1,2,1
1715,2,9,12,76,101,1,15,1,1,3,14,1,3,3,1,1,0,1,1,3,2,3,1,1,,4,1,2,1,0,,,,,1,,,,
1716,2,9,12,76,101,2,14,0,1,4,12,2,6,6,2,1,1,3,3,1,2,5,4,4,4,1,4,3,1,0,2,3,12,1,1,11,1,2,7
1717,2,9,12,76,101,2,12,1,1,3,11,2,1,2,,1,1,1,3,2,3,1,1,1,1,,1,3,1,0,5,4,11,1,,4,1,2,1
1718,1,9,12,76,101,2,12,0,1,4,10,2,1,1,,1,1,11,11,1,4,6,7,7,7,1,6,4,2,0,1,1,10,5,1,3,3,1,3
1721,2,9,12,77,102,2,10,1,1,3,8,2,1,1,,2,1,3,4,2,2,2,5,2,1,1,2,4,1,0,1,3,8,1,1,8,1,2,3
1722,2,9,12,77,102,1,10,1,1,3,8,2,2,2,,1,1,2,3,2,3,3,1,1,1,,1,1,1,0,2,3,8,1,,1,1,2,2
1723,2,9,12,77,102,1,17,1,1,5,5,3,7,4,2,1,1,5,11,1,3,6,5,6,4,5,4,3,2,0,2,3,5,4,0,14,2,2,1
1724,2,9,12,77,102,2,15,1,1,5,13,3,5,1,,1,1,1,9,1,4,2,5,1,5,2,1,4,1,0,1,1,13,2,0,14,1,2,3
1725,2,9,12,77,102,1,13,1,1,4,12,2,1,1,,1,0,2,1,2,1,2,2,2,1,,1,2,1,0,1,4,12,1,,2,2,1,4
1726,2,9,12,77,102,1,15,1,1,4,15,2,2,2,,1,0,12,2,2,2,2,1,1,2,2,1,1,1,0,2,4,15,1,0,3,2,2,1
1730,2,9,12,77,102,2,16,1,1,5,14,3,6,7,1,1,0,5,7,2,2,2,3,4,,4,2,3,1,0,,,,,0,,,,
1731,2,9,12,78,103,1,17,1,1,4,15,3,4,4,2,1,1,1,1,2,2,3,4,5,4,,4,3,1,0,2,1,15,2,,1,1,2,1
1732,2,9,12,78,103,2,12,1,1,4,11,2,1,1,,1,0,1,1,2,2,2,1,1,1,,2,3,,0,1,3,11,1,,5,1,2,3
1736,unknown,9,12,unknown,unknown,1,14,1,1,4,14,2,1,5,2,1,0,3,4,2,2,1,1,1,2,,1,3,,0,1,1,14,1,,4,1,1,1
1737,2,9,12,78,103,1,14,0,1,4,1,1,1,1,,1,0,1,12,2,2,1,1,1,,1,1,1,,0,,,,,0,,,,
1738,2,9,12,78,103,2,17,1,1,5,14,2,2,2,,1,0,2,2,2,2,2,2,2,2,,2,1,2,0,1,1,14,5,,13,1,2,7
1739,2,9,12,78,103,2,16,1,1,5,15,1,1,1,,1,0,1,3,3,2,3,1,1,,,1,1,1,0,,,,,,,,,
1740,2,9,12,78,103,2,11,1,1,3,9,2,2,2,,1,0,2,3,2,2,3,1,1,1,1,1,1,1,0,1,3,9,1,1,2,1,2,3
1741,2,9,12,78,104,2,13,1,1,4,11,3,4,7,1,1,0,1,2,3,2,3,1,3,4,4,4,2,2,1,2,4,11,3,0,4,3,2,3
1742,2,9,12,78,104,1,11,1,1,3,9,4,1,1,,1,1,3,7,1,3,6,5,7,1,1,1,3,,0,3,3,8,2,0,6,2,1,3
1743,2,9,12,78,104,2,12,1,1,3,12,2,2,2,,1,0,1,2,3,1,2,1,2,1,1,2,1,2,0,1,2,12,1,1,2,2,2,3
1744,2,9,12,78,104,2,10,1,1,3,7,3,1,1,,1,1,3,5,1,2,1,1,1,1,1,1,1,,0,2,3,7,1,1,2,1,2,1
1745,2,9,12,78,104,2,12,0,1,3,12,2,2,1,,1,1,2,2,2,2,2,3,2,1,,1,3,1,0,1,3,12,1,,8,2,1,6
1746,unknown,9,12,unknown,unknown,1,16,1,1,3,15,3,1,4,1,1,1,4,2,2,2,3,1,1,1,1,1,3,1,0,1,1,16,1,1,3,2,2,1
1747,unknown,9,12,unknown,unknown,1,15,1,1,4,10,2,5,2,,1,1,2,4,1,3,2,2,2,2,1,1,2,1,0,2,1,11,5,1,14,1,2,3
1748,2,9,12,78,104,2,16,1,1,5,13,2,1,2,,1,0,2,5,1,2,2,2,2,1,1,2,2,2,0,2,3,13,1,1,6,2,2,3
1749,2,9,12,78,104,2,13,1,1,4,11,2,1,1,,1,1,1,2,1,2,2,99,1,1,1,2,1,2,0,1,2,11,1,1,6,2,2,2
1750,2,9,12,78,104,1,12,1,1,4,7,2,1,2,,1,0,1,1,2,3,2,4,1,1,,1,1,1,0,1,3,7,1,,3,1,2,3
1751,2,9,12,78,105,1,12,1,1,4,10,3,2,1,,1,0,3,3,2,2,2,2,2,2,1,1,3,,0,2,3,11,5,1,4,1,2,1
1752,2,9,12,78,105,1,10,1,1,3,10,2,1,1,,1,1,3,3,2,3,1,1,1,,1,1,1,,0,,,,,0,,,,
1753,2,9,12,78,105,2,10,0,1,3,7,2,4,1,,1,1,8,2,1,2,3,4,3,1,,1,3,1,0,1,3,8,1,,4,1,2,2
1754,2,9,12,78,105,2,13,1,1,4,13,3,4,2,,1,1,2,7,1,2,5,4,6,3,2,2,3,2,0,2,1,13,5,0,8,1,2,1
1755,2,9,12,78,105,1,15,0,1,4,9,2,2,4,1,1,0,2,4,1,3,5,3,3,2,2,5,3,2,0,4,4,9,5,1,7,1,2,1
1756,2,9,12,78,105,2,14,1,1,4,14,3,4,1,,1,0,2,2,2,2,3,1,1,1,1,4,3,,0,1,3,11,5,0,2,1,2,5
1757,2,9,12,78,105,2,16,1,1,4,12,4,5,3,2,2,1,9,2,2,2,4,4,5,4,4,4,3,2,0,3,2,14,2,0,6,1,2,1
1758,unknown,9,12,unknown,unknown,2,12,1,1,4,9,2,1,1,,1,1,2,2,2,2,3,2,2,1,1,1,2,1,1,2,1,9,2,0,2,1,2,3
1761,2,9,12,80,107,2,14,1,1,4,13,2,5,2,,1,1,2,3,2,2,2,2,2,,,2,3,3,0,,,,,,,,,
1762,2,9,12,80,107,2,15,1,1,4,12,3,1,5,2,1,1,3,3,2,4,2,5,5,5,,1,4,1,0,1,1,12,5,,9,1,2,1
1763,2,9,12,80,107,1,10,1,1,3,9,2,1,1,,1,0,1,3,2,2,1,1,1,,1,1,1,1,0,,,,,0,,,,
1764,2,9,12,80,107,1,16,1,1,5,10,3,3,3,1,1,0,1,1,2,2,1,1,1,,,1,2,1,0,,,,,,,,,
1765,2,9,12,80,107,1,14,1,1,4,13,2,1,1,,1,0,1,1,3,1,1,1,1,1,,1,1,1,99,1,99,13,0,,99,99,99,99
1767,2,9,12,80,107,1,13,1,1,4,13,3,4,2,,1,1,2,3,2,1,2,2,1,2,1,1,1,2,0,1,4,13,1,0,4,2,2,3
1768,2,9,12,80,107,2,15,1,1,4,12,3,4,2,,3,0,3,5,2,2,2,2,2,8,,3,2,1,0,2,1,13,1,,9,2,2,1
1769,2,9,12,80,107,2,11,1,1,3,10,2,1,1,,1,1,3,1,1,2,1,4,1,,1,1,1,1,99,,,,,0,,,,
1770,2,9,12,80,107,2,11,1,1,3,10,3,1,1,,2,0,4,4,2,3,2,1,1,,,1,2,,0,,,,,,,,,
1772,2,9,12,80,108,2,14,1,1,5,13,2,1,3,3,3,1,1,12,2,1,1,1,2,2,2,1,2,1,0,1,3,12,3,0,5,2,2,2
1774,2,9,12,80,108,1,14,1,1,4,12,3,1,1,,1,1,3,4,2,2,3,2,2,2,1,1,3,1,0,3,1,12,4,0,6,1,2,1
1775,2,9,12,80,108,1,10,0,1,3,5,2,1,5,1,1,0,1,3,2,2,1,5,4,,,1,1,,99,,,,,,,,,
1776,2,9,12,80,108,1,17,1,0,4,15,2,1,4,1,1,1,1,2,2,3,1,2,2,1,,1,4,1,0,1,1,15,1,,7,1,2,3
1777,2,9,12,80,108,2,12,1,1,4,11,2,1,2,,1,1,3,3,1,2,2,1,3,3,1,2,99,1,0,5,4,11,1,0,16,4,1,7
1778,2,9,12,80,108,2,13,1,1,4,11,2,2,2,,1,1,2,4,2,3,3,1,2,2,,1,3,1,0,2,1,11,1,,4,1,2,3
1780,2,9,12,80,108,2,12,0,1,4,11,2,1,1,,99,0,2,99,2,99,99,99,8,8,8,8,5,3,99,1,1,99,0,99,16,4,3,7
1781,2,9,12,79,106,2,17,1,1,5,11,3,2,1,,1,1,3,6,1,2,4,5,5,5,1,4,4,2,0,1,2,11,1,0,5,2,2,3
1782,2,9,12,79,106,2,16,1,1,4,12,2,2,5,2,1,0,5,9,2,2,3,2,2,1,1,2,3,1,0,2,4,12,3,1,7,1,2,3
1783,2,9,12,79,106,1,15,0,1,4,8,2,3,4,1,1,0,1,2,2,4,2,2,2,2,2,1,2,1,0,1,3,12,2,0,4,1,2,1
1784,2,9,12,79,106,2,10,0,1,3,5,3,2,1,,1,0,2,2,2,2,2,3,2,1,2,4,2,,0,1,3,9,1,1,2,2,2,1
1785,2,9,12,79,106,1,13,1,1,4,10,3,4,4,1,1,0,2,2,1,1,3,1,4,,1,1,1,1,0,,,,,1,,,,
1786,2,9,12,79,106,1,13,1,1,4,10,2,3,5,2,1,0,2,6,1,3,3,1,1,,1,1,1,1,0,,,,,0,,,,
1787,2,9,12,79,106,2,14,1,1,4,13,2,1,5,2,1,1,1,5,1,2,2,4,2,2,1,1,3,1,0,1,2,13,2,1,2,2,2,3
1788,2,9,12,79,106,1,17,1,1,4,16,2,1,2,,1,0,4,6,2,2,2,2,5,1,1,3,2,,0,2,4,16,1,0,6,2,2,1
1789,2,9,12,79,106,2,13,0,1,4,12,2,1,2,,1,1,12,3,2,2,2,2,2,3,,1,3,1,0,2,3,12,1,,4,1,2,5
1792,2,10,13,81,109,2,14,1,1,4,12,2,1,1,,1,0,1,3,1,2,2,4,4,1,,2,1,,1,2,2,12,4,,5,1,2,3
1795,2,10,13,81,109,2,13,1,1,4,10,2,2,2,,99,0,1,5,1,2,2,2,99,99,2,2,99,2,1,2,1,12,1,99,1,99,2,3
1797,2,10,13,81,109,1,12,1,1,7,1,3,2,4,1,2,1,2,1,1,2,4,1,1,3,4,2,4,2,0,3,2,1,3,0,3,2,2,2
1798,2,10,13,81,109,1,16,1,1,5,13,2,4,4,2,1,1,1,12,2,2,3,3,2,2,,2,3,1,0,1,1,13,1,,6,3,2,3
1800,2,10,13,81,109,2,16,0,1,5,15,2,1,4,2,1,1,3,3,2,3,3,1,2,2,,2,3,,0,3,1,15,3,,6,1,2,1
1802,2,10,13,82,110,2,16,1,1,4,15,2,1,2,,1,0,1,1,2,2,2,4,2,1,,1,3,,0,1,3,15,3,,5,1,2,1
1805,2,10,13,82,110,2,14,1,1,4,13,2,1,1,,1,1,3,5,2,2,3,2,2,1,,1,3,1,0,1,1,13,4,,1,2,1,3
1806,2,10,13,82,110,1,12,0,1,3,11,2,1,1,,1,1,1,1,2,1,2,3,2,2,3,1,3,1,99,1,99,99,99,1,99,99,1,99
1807,2,10,13,82,110,2,13,0,1,4,13,2,3,2,,1,0,1,2,2,2,2,2,3,,1,1,2,1,0,,,,,0,,,,
1808,2,10,13,82,110,2,16,1,1,4,15,2,1,2,,1,1,2,2,2,2,2,1,1,1,,2,3,1,0,1,3,15,1,,6,3,2,3
1809,2,10,13,82,110,2,16,1,1,5,13,2,3,2,,1,1,3,5,2,2,2,4,2,1,,1,3,1,0,2,1,13,2,,4,2,2,2
1810,2,10,13,87,116,2,16,1,1,5,15,2,2,2,,1,1,3,7,2,3,3,2,2,1,,2,2,2,1,2,1,15,5,,1,1,2,2
1811,2,10,13,83,111,2,10,1,1,3,99,1,1,1,,1,0,99,99,99,99,1,,,,,,,,,,,,,,,,,
1812,2,10,13,83,111,2,9,1,1,3,10,2,99,99,,99,99,99,99,99,99,99,3,3,4,1,1,3,1,0,1,3,10,1,99,4,2,2,7
1813,2,10,13,83,111,1,10,0,1,3,8,3,1,1,,1,1,2,2,2,3,1,3,4,,2,1,2,1,0,,,,,1,,,,
1814,2,10,13,83,111,2,11,0,1,4,9,2,5,1,,2,1,5,9,1,2,2,5,5,5,2,2,3,2,0,1,3,8,1,1,5,3,2,3
1817,2,10,13,83,111,2,12,1,1,4,12,2,1,1,,1,1,1,1,2,5,1,2,2,1,1,2,1,1,0,1,3,12,1,1,2,1,2,3
1818,2,10,13,83,111,2,17,0,1,5,11,3,2,1,,1,1,2,3,1,2,2,5,2,2,,2,3,2,0,3,1,11,1,,12,1,2,2
1819,2,10,13,83,111,2,16,1,1,4,15,3,2,1,,1,1,4,3,2,3,2,2,2,1,,2,1,2,0,2,3,15,0,,1,1,1,3
1820,2,10,13,83,111,1,15,0,1,4,13,3,4,2,,1,1,1,11,2,4,3,99,4,4,1,1,3,1,0,1,1,99,3,0,16,1,2,1
1821,2,10,13,84,112,2,10,0,1,3,6,2,1,1,,1,1,1,6,2,2,2,4,1,4,1,2,3,1,0,2,3,6,1,0,2,1,2,3
1822,2,10,13,84,112,1,9,1,1,3,7,3,1,1,,2,0,2,4,1,4,3,4,4,1,1,4,3,1,0,2,3,7,2,1,4,1,2,3
1823,2,10,13,84,112,1,9,1,1,3,7,3,1,1,,1,1,2,2,1,3,3,1,1,,1,1,1,,0,,,,,1,,,,
1825,2,10,13,84,112,1,13,1,1,4,8,3,5,5,2,1,1,3,8,3,3,3,1,4,4,1,7,4,,0,3,2,11,5,1,7,1,2,1
1826,2,10,13,84,112,2,12,1,1,3,10,2,1,1,,1,0,1,3,1,2,3,3,3,3,3,1,1,,0,1,3,99,1,1,1,1,1,3
1829,2,10,13,84,112,1,15,0,1,4,12,1,4,99,,1,1,2,2,2,3,3,3,3,4,4,4,2,,0,1,5,12,2,0,6,2,1,1
1830,2,10,13,84,112,1,15,1,1,4,10,3,1,4,2,1,1,6,4,1,3,4,4,2,1,1,1,3,1,1,3,99,10,1,0,16,1,1,1
1831,2,10,13,85,113,1,9,1,1,3,7,2,1,2,,1,0,1,7,3,3,2,1,1,99,1,99,1,,0,99,99,7,0,1,99,99,99,99
1832,2,10,13,85,113,1,11,1,1,3,9,3,4,1,,1,0,3,5,2,2,3,1,1,1,1,4,1,,0,3,1,9,0,1,1,1,1,1
1833,2,10,13,85,113,2,11,1,1,3,10,2,1,1,,1,1,4,7,1,2,2,4,4,2,,5,2,2,1,4,3,10,1,,2,2,2,3
1834,1,10,13,85,113,2,10,1,1,3,7,3,1,4,2,2,1,9,10,1,3,3,4,4,2,99,99,4,2,0,4,3,8,3,1,1,1,2,99
1835,2,10,13,85,113,2,14,1,1,4,7,3,5,7,2,1,1,5,7,1,4,4,7,7,5,1,7,4,2,0,3,1,7,2,1,5,2,2,2
1839,2,10,13,85,113,2,16,1,1,4,11,4,6,2,,1,1,10,11,2,4,4,4,4,4,1,2,4,2,0,1,3,9,2,99,6,1,2,2
1841,2,10,13,86,114,2,9,1,1,3,6,3,4,4,1,2,0,3,3,3,3,5,1,1,7,8,2,3,1,1,1,3,8,1,0,1,1,3,3
1842,2,10,13,86,114,1,11,0,1,3,9,2,1,1,,1,1,4,8,1,3,3,1,1,,1,5,2,,0,,,,,1,,,,
1846,2,10,13,86,114,2,13,1,1,4,12,2,2,2,,1,0,4,8,1,2,2,5,2,1,,1,1,1,0,2,1,12,1,,1,1,2,1
1847,2,10,13,86,114,1,14,1,1,4,13,3,5,2,,1,1,4,5,3,1,3,4,6,,4,4,2,2,0,,,,,1,,,,
1848,2,10,13,86,114,1,12,1,1,4,11,2,1,1,,1,0,5,12,1,3,2,1,1,,1,1,1,,0,,,,,1,,,,
1849,1,10,13,86,114,2,17,1,0,7,13,2,5,5,2,1,1,4,5,2,3,4,5,5,4,8,4,4,2,1,2,1,13,1,0,4,2,2,3
1850,2,10,13,86,114,2,17,1,0,4,15,2,1,4,2,1,1,1,3,2,2,2,2,4,1,,1,3,1,0,1,1,15,2,,5,2,2,2
1851,2,10,13,87,115,2,11,1,1,3,8,3,2,1,,1,1,2,2,2,2,2,2,4,2,,4,3,1,0,3,3,14,1,,5,1,2,1
1852,2,10,13,87,115,2,9,1,1,3,8,2,1,1,,1,1,1,4,1,2,3,2,1,1,1,2,1,,0,1,3,8,1,1,4,1,1,3
1853,2,10,13,87,115,1,10,1,1,3,10,2,1,1,,1,0,3,2,2,2,4,1,1,,1,1,1,,99,,,,,0,,,,
1854,2,10,13,87,115,1,10,1,1,3,5,3,1,1,,1,1,3,5,1,2,2,1,2,2,2,1,1,2,0,2,3,5,1,0,1,1,1,1
1855,2,10,13,87,115,2,12,1,1,4,12,2,1,1,,1,1,1,2,2,3,3,1,2,2,1,4,3,,0,3,2,12,1,1,7,1,2,3
1856,2,10,13,87,115,2,12,0,1,4,11,2,1,1,,1,0,1,2,1,3,1,2,2,1,1,1,1,1,0,1,3,12,1,0,2,1,1,2
1857,2,10,13,87,115,1,13,1,1,4,9,2,1,1,,1,1,3,2,2,2,3,4,4,4,4,4,2,2,0,2,99,99,0,1,16,1,1,3
1859,2,10,13,87,115,1,16,1,1,4,12,3,1,2,,1,0,2,5,1,3,6,7,2,2,1,7,3,1,0,3,2,13,3,1,7,1,2,3
1860,2,10,13,87,115,1,15,1,1,4,12,2,2,2,,1,1,1,2,2,2,4,1,4,1,1,4,3,1,0,2,1,12,2,0,11,2,2,3
1862,2,10,13,87,116,2,9,1,1,3,7,4,1,1,,1,1,99,3,1,3,1,99,99,,,99,99,,0,,,,,,,,,
1863,2,10,13,87,116,1,12,1,1,3,10,2,1,1,,2,1,12,12,1,2,1,1,1,3,1,1,3,1,0,1,1,10,1,1,3,3,1,3
1864,2,10,13,87,116,2,12,1,1,4,10,2,2,1,,1,1,3,4,1,3,2,2,2,4,1,3,3,1,0,2,1,10,2,1,11,1,2,1
1865,2,10,13,87,116,2,15,1,1,4,11,3,2,1,,2,1,7,9,2,2,2,2,5,1,,3,3,1,0,2,3,11,5,,8,3,2,4
1866,2,10,13,87,116,1,13,1,1,4,5,3,2,1,,2,0,3,5,2,2,2,4,4,2,2,2,2,2,0,2,2,7,3,1,7,2,2,3
1867,2,10,13,87,116,2,12,1,1,3,7,2,2,2,,1,1,1,3,2,2,3,2,2,1,1,4,3,1,1,2,4,7,1,1,3,1,2,3
1869,2,10,13,87,116,2,13,1,1,4,10,3,1,1,,1,1,1,2,2,2,2,1,2,1,,4,3,1,0,3,2,13,1,,6,1,2,2
1871,2,10,13,88,117,1,11,1,1,3,10,4,1,4,2,1,0,99,3,1,2,1,4,2,1,,1,1,1,0,2,99,99,99,,99,99,99,99
1872,2,10,13,88,117,2,14,1,1,4,13,3,1,1,,1,1,5,7,1,2,4,2,2,1,,1,3,2,0,1,2,13,2,,8,3,2,2
1873,2,10,13,88,117,2,15,1,0,4,14,2,1,2,,1,0,1,3,1,3,3,4,2,1,,2,2,1,0,3,3,14,1,,2,2,1,3
1874,2,10,13,88,117,2,17,1,1,4,16,2,2,4,2,1,1,2,2,2,3,3,3,1,1,,1,1,1,0,1,4,16,2,,4,1,2,3
1875,2,10,13,88,117,2,13,1,0,4,13,2,1,2,,1,0,1,1,2,2,1,2,1,1,,1,3,,0,3,3,13,1,,3,1,1,3
1877,2,10,13,88,117,2,12,1,1,4,11,2,2,1,,1,1,2,5,2,3,2,3,2,1,,1,3,1,0,3,1,11,2,,4,1,2,3
1878,2,10,13,88,117,2,15,1,1,4,12,3,4,5,2,1,1,4,7,2,2,3,5,5,4,1,2,3,1,0,2,1,12,3,0,14,1,2,1
1881,1,11,14,90,120,2,10,1,1,3,8,2,1,2,,2,1,1,7,1,1,2,6,6,2,,4,4,1,0,1,3,7,1,,6,3,2,4
1882,2,11,14,90,120,1,16,1,1,3,8,4,1,1,,1,1,5,1,1,1,1,1,1,,1,5,1,,99,,,,,1,,,,
1883,1,11,14,90,120,2,14,1,1,4,12,2,3,1,,1,1,3,4,1,2,3,5,5,1,1,5,4,,0,4,3,12,1,0,2,2,2,2
1884,1,11,14,96,126,2,17,1,1,5,13,4,4,1,,1,0,4,6,1,3,3,4,5,1,,1,4,1,0,1,1,14,2,,7,2,2,3
1885,unknown,11,14,unknown,unknown,1,14,1,1,4,8,2,3,3,1,2,1,3,4,1,3,4,1,1,1,1,2,2,1,0,1,2,11,3,0,6,2,2,1
1886,unknown,11,14,unknown,unknown,1,16,1,1,5,12,2,1,1,,1,1,5,7,1,2,1,1,1,1,1,1,3,,0,1,4,12,3,1,6,2,2,2
1887,unknown,11,14,unknown,unknown,1,9,1,1,3,8,2,1,1,,1,0,3,12,1,1,1,1,1,,,1,1,,0,,,,,,,,,
1888,2,11,14,96,126,2,14,0,1,4,13,3,4,1,,1,1,1,3,2,3,3,2,2,2,,3,4,1,0,1,1,13,1,,7,3,2,4
1889,unknown,11,14,unknown,unknown,1,9,1,1,3,7,2,1,1,,1,1,2,2,1,1,1,1,1,,,1,99,,0,,,,,,,,,
1890,unknown,11,14,unknown,unknown,1,13,1,1,4,13,1,1,4,2,1,1,2,7,2,3,3,4,1,1,4,1,4,2,0,1,2,13,4,1,10,1,2,2
1891,unknown,11,14,unknown,unknown,2,15,1,1,4,13,3,5,2,,1,1,3,7,1,3,3,1,1,1,1,4,4,1,0,1,4,13,3,0,15,1,2,2
1892,unknown,11,14,unknown,unknown,2,10,1,1,3,8,4,1,1,,1,1,3,1,2,4,2,1,1,1,1,1,3,1,0,1,99,99,99,99,99,99,99,99
1893,unknown,11,14,unknown,unknown,2,12,1,1,4,10,2,1,1,,1,1,3,3,2,3,3,4,4,4,,1,1,1,0,1,2,10,1,,4,1,2,3
1894,unknown,11,14,unknown,unknown,1,17,1,0,4,12,2,1,1,,1,1,1,4,1,2,3,1,1,1,,3,3,,0,1,1,12,1,,6,1,2,1
1895,unknown,11,14,unknown,unknown,2,10,1,1,3,9,3,1,1,,1,0,1,2,2,3,2,1,99,99,,99,1,99,0,1,99,99,99,,99,99,99,99
1896,unknown,11,14,unknown,unknown,1,13,1,1,4,11,3,1,1,,1,0,1,1,2,1,1,99,99,99,,99,99,,99,99,99,99,99,,99,99,99,99
1897,unknown,11,14,unknown,unknown,2,16,1,1,5,15,2,4,4,2,1,1,1,2,2,3,1,5,5,1,,2,1,1,0,1,3,16,1,,9,1,2,2
1898,unknown,11,14,unknown,unknown,2,17,1,1,4,14,4,4,1,,1,1,2,3,2,1,2,4,4,1,,4,4,1,0,1,3,14,1,,4,1,1,4
1899,2,11,14,95,125,1,17,1,1,4,15,3,1,4,2,1,1,3,4,1,2,3,4,4,1,1,4,2,2,0,2,1,15,1,0,11,1,2,1
1900,2,11,14,95,125,1,14,1,1,4,10,1,1,5,2,1,1,4,6,1,3,5,4,4,1,1,4,4,2,0,3,4,10,1,0,9,1,2,2
1901,2,11,14,95,125,1,11,1,1,3,9,1,1,1,,1,1,2,3,1,3,5,4,3,1,2,1,2,1,0,1,1,8,1,0,4,2,1,3
1902,2,11,14,95,125,1,14,1,1,4,13,2,1,1,,1,1,2,2,2,2,1,1,1,1,1,1,2,,0,1,4,13,1,0,7,1,2,1
1903,2,11,14,90,120,1,16,1,1,4,14,3,3,3,2,2,1,3,2,2,2,2,2,2,1,1,3,2,2,0,1,99,12,3,1,7,2,2,2
1904,2,11,14,90,120,2,17,1,1,5,11,4,2,1,,1,1,6,6,2,3,4,4,4,4,1,2,3,2,0,1,2,11,3,1,4,3,2,2
1905,2,11,14,90,120,1,12,1,1,3,99,99,99,99,,99,99,99,99,99,99,99,1,1,1,99,99,99,99,99,99,99,99,99,0,99,99,99,99
1906,2,11,14,90,120,1,17,1,1,5,13,4,4,1,,1,99,2,4,1,3,2,1,1,1,1,1,3,,0,1,4,13,2,1,7,2,2,1
1907,2,11,14,90,120,1,14,1,1,4,10,3,1,1,,1,0,2,3,2,4,2,4,3,1,,1,3,1,0,1,3,13,1,,4,3,2,1
